Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Admission grade,Previous qualification (grade),Scholarship holder,Tuition fees up to date,Debtor,Age at enrollment,Gender,International,Previous qualification,Application mode,Daytime/evening attendance,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Marital status,Application order,Course,1st_sem_success_rate,2nd_sem_success_rate,academic_potential,age_group,Target
6,15.125,6,14.0,120.4,127.0,0,1,0,18,0,0,1,1,1,1,6,9,6,9,1,1,9130,1.0,1.0,123.7,17-20,Graduate
6,13.116666666666667,6,13.116666666666667,153.0,160.0,0,1,0,18,0,0,1,17,1,1,7,7,7,7,1,1,9500,0.8571428571428571,0.8571428571428571,156.5,17-20,Graduate
6,12.833333333333334,6,11.666666666666666,117.9,121.0,0,1,0,19,0,0,1,1,1,1,6,7,6,7,1,1,9773,1.0,1.0,119.45,17-20,Graduate
6,13.333333333333334,6,14.166666666666666,145.6,150.0,1,1,0,20,0,0,39,44,1,1,6,6,6,6,1,1,9238,1.0,1.0,147.8,17-20,Graduate
7,13.877142857142855,8,15.6625,119.8,117.0,0,1,0,18,0,0,1,1,1,1,7,7,8,8,1,3,9500,1.0,1.0,118.4,17-20,Graduate
7,12.944285714285714,7,12.944285714285714,126.8,141.0,0,1,0,18,0,0,1,1,1,1,8,8,8,8,1,3,9500,0.875,0.875,133.9,17-20,Graduate
5,12.333333333333334,5,11.0,106.1,112.0,0,1,0,19,0,0,1,17,1,1,6,8,6,8,1,1,9853,0.8333333333333334,0.8333333333333334,109.05,17-20,Enrolled
6,14.266666666666666,6,14.266666666666666,137.3,148.0,0,1,0,19,0,0,1,1,1,1,7,7,7,7,1,1,9500,0.8571428571428571,0.8571428571428571,142.65,17-20,Graduate
5,13.0,5,14.0,115.5,120.0,0,1,0,18,0,0,1,1,1,1,6,8,6,8,1,2,9670,0.8333333333333334,0.8333333333333334,117.75,17-20,Graduate
8,12.48375,8,12.48375,127.5,132.0,0,1,0,20,0,0,1,1,1,1,8,8,8,8,1,2,9500,1.0,1.0,129.75,17-20,Graduate
7,13.428571428571429,8,15.3125,116.3,125.0,0,1,0,18,0,0,1,1,1,1,7,8,8,8,1,2,9556,1.0,1.0,120.65,17-20,Graduate
3,10.666666666666666,0,6.874999999999999,113.2,123.0,0,0,1,18,0,0,1,17,0,0,6,9,6,12,2,3,8378,0.5,0.0,118.1,17-20,Dropout
5,15.4,5,12.2,132.6,142.0,0,1,0,18,0,0,1,1,1,1,6,8,6,7,1,1,9853,0.8333333333333334,0.8333333333333334,137.3,17-20,Graduate
6,13.45,6,13.45,132.0,148.0,0,1,0,18,0,0,1,1,1,1,7,7,7,7,1,3,9500,0.8571428571428571,0.8571428571428571,140.0,17-20,Graduate
6,12.6,6,12.6,130.3,136.0,1,1,0,18,0,0,1,17,1,1,7,7,7,7,1,3,9500,0.8571428571428571,0.8571428571428571,133.15,17-20,Graduate
7,12.485714285714286,8,12.9375,116.7,123.0,0,1,0,20,0,0,1,1,1,1,7,7,8,12,1,3,9500,1.0,1.0,119.85,17-20,Graduate
5,10.8,5,12.8,134.0,135.0,1,1,0,22,0,0,1,1,1,1,6,10,6,7,1,2,9070,0.8333333333333334,0.8333333333333334,134.5,21-25,Graduate
5,12.2,5,14.6,100.0,151.0,0,1,1,20,0,0,1,43,1,0,6,12,6,8,1,1,9670,0.8333333333333334,0.8333333333333334,125.5,17-20,Enrolled
5,14.2,2,13.5,140.0,140.0,0,1,0,20,0,0,39,44,1,1,6,11,6,12,1,1,9085,0.8333333333333334,0.3333333333333333,140.0,17-20,Enrolled
6,13.833333333333334,6,14.0,139.2,136.0,0,1,0,18,0,0,1,1,1,1,6,7,6,6,1,2,9238,1.0,1.0,137.6,17-20,Graduate
5,12.8,3,10.0,132.6,142.0,0,1,0,18,0,0,1,1,1,0,6,8,6,14,1,1,9853,0.8333333333333334,0.5,137.3,17-20,Enrolled
5,13.2,4,12.5,129.4,142.0,0,1,0,18,0,0,1,17,1,0,5,5,5,6,1,3,9147,1.0,0.8,135.7,17-20,Graduate
1,14.0,0,6.874999999999999,125.6,127.0,1,1,1,18,0,0,1,17,1,0,6,7,6,6,1,1,9670,0.1666666666666666,0.0,126.3,17-20,Dropout
8,13.875,5,14.0,129.3,131.0,0,1,0,19,0,0,1,17,1,0,8,8,6,8,1,1,9238,1.0,0.8333333333333334,130.15,17-20,Graduate
5,12.5,5,12.714285714285714,128.4,134.0,1,1,0,19,0,0,1,1,1,1,5,7,5,8,1,1,9085,1.0,1.0,131.2,17-20,Graduate
6,13.428571428571429,6,12.5,139.9,142.0,1,1,0,18,0,0,1,17,1,0,6,7,6,6,1,2,9773,1.0,1.0,140.95,17-20,Graduate
5,11.8,5,13.0,124.8,123.0,1,0,0,18,0,0,1,1,1,0,6,7,6,7,1,1,9070,0.8333333333333334,0.8333333333333334,123.9,17-20,Enrolled
7,14.868571428571428,8,15.11111111111111,128.5,133.0,1,1,0,18,0,0,1,17,1,1,7,7,8,9,1,3,9500,1.0,1.0,130.75,17-20,Graduate
7,13.03,8,13.21875,117.8,125.0,0,1,0,18,0,0,1,1,1,1,7,10,8,8,1,3,9500,1.0,1.0,121.4,17-20,Graduate
6,14.571428571428571,6,12.333333333333334,115.1,120.0,0,1,0,19,0,0,1,17,1,1,6,7,6,7,1,1,9670,1.0,1.0,117.55,17-20,Graduate
5,11.0,4,11.25,118.0,125.0,0,1,0,18,0,0,1,17,1,1,6,9,6,9,1,2,9238,0.8333333333333334,0.6666666666666666,121.5,17-20,Graduate
8,13.3675,8,13.3675,120.0,133.1,1,1,0,25,0,0,19,39,1,0,8,8,8,8,1,1,9500,1.0,1.0,126.55,21-25,Graduate
6,12.808333333333332,7,12.825714285714286,119.6,133.1,1,1,0,19,0,0,1,1,1,1,7,7,8,11,1,3,9500,0.8571428571428571,0.875,126.35,17-20,Graduate
7,13.918571428571427,8,13.8875,133.2,143.0,0,1,0,18,0,0,1,17,1,1,7,7,8,9,1,3,9500,1.0,1.0,138.1,17-20,Graduate
6,13.0,4,12.8,141.8,147.0,0,1,0,19,0,0,1,17,1,1,6,8,6,9,1,1,9130,1.0,0.6666666666666666,144.4,17-20,Graduate
6,13.683333333333332,6,13.683333333333332,130.3,142.0,0,1,0,18,0,0,1,1,1,0,7,7,7,7,2,1,9500,0.8571428571428571,0.8571428571428571,136.15,17-20,Graduate
5,13.0,1,12.0,100.0,150.0,0,1,0,24,0,0,1,39,1,0,6,11,6,12,1,1,9085,0.8333333333333334,0.1666666666666666,125.0,21-25,Dropout
5,12.8,5,11.2,114.6,124.0,0,1,0,21,0,0,1,1,1,1,6,8,6,7,1,2,9773,0.8333333333333334,0.8333333333333334,119.3,21-25,Graduate
6,13.571428571428571,6,12.166666666666666,123.4,136.0,1,1,0,18,0,0,1,1,1,1,6,9,6,6,1,2,9254,1.0,1.0,129.7,17-20,Graduate
6,13.166666666666666,6,13.166666666666666,116.4,116.0,0,1,0,18,0,0,1,1,1,1,6,6,6,6,1,1,9238,1.0,1.0,116.2,17-20,Graduate
6,15.0,6,14.5,123.2,127.0,1,1,0,20,0,0,1,1,1,0,6,6,6,6,2,1,9070,1.0,1.0,125.1,17-20,Graduate
6,12.666666666666666,5,11.4,123.7,117.0,0,1,0,19,0,0,1,1,1,1,6,6,6,8,1,1,9070,1.0,0.8333333333333334,120.35,17-20,Graduate
6,13.857142857142858,6,13.142857142857142,127.6,116.0,1,1,0,19,0,0,1,1,1,1,6,7,6,7,1,2,9773,1.0,1.0,121.8,17-20,Dropout
7,14.692857142857145,8,14.9625,117.1,129.0,0,1,0,30,0,0,1,1,1,1,7,7,8,8,1,3,9500,1.0,1.0,123.05,26-30,Graduate
8,14.035,8,14.035,149.3,157.0,0,1,0,18,0,0,1,1,1,0,8,8,8,8,1,1,9500,1.0,1.0,153.15,17-20,Graduate
4,11.0,3,14.0,125.6,135.0,0,1,0,18,0,0,1,17,1,1,5,8,5,8,1,1,9085,0.8,0.6,130.3,17-20,Graduate
6,13.333333333333334,6,13.333333333333334,145.0,139.0,1,1,0,18,0,0,1,1,1,1,6,6,6,6,1,1,9773,1.0,1.0,142.0,17-20,Graduate
6,11.7725,7,12.33,115.0,115.0,0,1,0,20,0,0,1,18,1,0,7,13,8,9,1,1,9500,0.8571428571428571,0.875,115.0,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,114.3,123.0,0,1,0,19,0,0,1,1,1,0,6,0,6,0,1,1,9254,0.0,0.0,118.65,17-20,Dropout
0,7.399999999999999,0,6.874999999999999,126.0,140.0,0,1,0,19,0,0,1,43,1,1,6,0,6,12,1,2,9254,0.0,0.0,133.0,17-20,Dropout
0,7.399999999999999,0,6.874999999999999,124.0,138.0,0,0,0,19,0,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,131.0,17-20,Dropout
6,12.285714285714286,6,12.0,122.6,132.0,1,1,0,18,0,0,1,1,1,1,6,7,6,6,1,3,9254,1.0,1.0,127.3,17-20,Graduate
5,12.46,5,12.46,133.8,140.0,0,1,0,17,0,0,1,1,1,1,8,14,8,14,1,3,9500,0.625,0.625,136.9,,Enrolled
6,12.166666666666666,6,13.166666666666666,113.5,117.0,0,1,0,19,0,0,1,18,1,1,7,10,7,9,1,1,9853,0.8571428571428571,0.8571428571428571,115.25,17-20,Graduate
5,11.833333333333334,2,11.5,122.6,125.0,0,1,0,18,0,0,1,1,1,1,6,9,6,8,1,3,9238,0.8333333333333334,0.3333333333333333,123.8,17-20,Enrolled
7,14.805714285714286,7,14.805714285714286,140.0,140.0,0,1,0,25,0,0,3,7,1,0,8,8,8,8,1,1,9500,0.875,0.875,140.0,21-25,Graduate
5,10.6,6,11.714285714285714,107.0,133.1,0,1,0,19,0,0,1,1,1,1,6,11,6,10,1,1,9238,0.8333333333333334,1.0,120.05,17-20,Dropout
8,13.125,6,13.0,130.0,130.0,0,0,1,24,0,0,42,53,1,1,9,9,9,13,1,1,9085,0.8888888888888888,0.6666666666666666,130.0,21-25,Enrolled
6,12.833333333333334,6,12.666666666666666,124.2,134.0,1,1,1,19,0,0,1,1,1,1,6,6,6,6,1,1,9238,1.0,1.0,129.1,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,125.8,128.0,1,1,0,20,0,0,1,18,1,0,8,8,8,8,1,1,9500,0.0,0.0,126.9,17-20,Enrolled
5,13.0,5,13.8,108.0,115.0,1,1,0,20,0,0,1,1,1,1,6,9,6,6,1,1,9670,0.8333333333333334,0.8333333333333334,111.5,17-20,Graduate
7,12.725,8,13.7125,115.2,119.0,1,1,0,20,0,0,1,1,1,1,7,8,8,8,1,2,9500,1.0,1.0,117.1,17-20,Graduate
4,11.25,3,10.333333333333334,129.3,131.0,0,1,0,19,0,0,1,17,1,1,5,10,5,10,1,1,9085,0.8,0.6,130.15,17-20,Graduate
10,13.818181818181818,12,13.461538461538462,120.0,120.0,0,1,0,31,0,0,4,7,1,1,10,12,10,16,1,1,9003,1.0,1.2,120.0,30+,Graduate
3,12.333333333333334,3,13.0,116.7,120.0,0,1,0,20,0,0,1,1,1,0,5,12,5,8,1,1,9085,0.6,0.6,118.35,17-20,Graduate
3,12.333333333333334,5,11.6,121.0,135.0,0,1,0,18,0,0,1,1,1,1,5,14,5,8,1,3,9085,0.6,1.0,128.0,17-20,Enrolled
4,13.25,3,10.666666666666666,128.2,146.0,0,1,1,18,0,0,1,17,1,0,6,8,6,10,1,1,9853,0.6666666666666666,0.5,137.1,17-20,Enrolled
6,13.666666666666666,5,15.4,121.1,133.0,0,1,0,18,0,0,1,1,1,1,6,7,6,9,1,3,9670,1.0,0.8333333333333334,127.05,17-20,Graduate
8,12.625,3,11.0,112.6,122.0,0,1,1,20,0,0,1,51,1,0,10,16,10,10,1,1,9238,0.8,0.3,117.3,17-20,Enrolled
6,14.833333333333334,6,12.142857142857142,123.3,128.0,1,1,0,20,0,0,1,17,1,1,6,6,6,8,1,1,9085,1.0,1.0,125.65,17-20,Graduate
5,11.2,5,13.125,129.4,129.0,1,1,0,19,0,0,1,17,1,0,6,7,6,10,1,2,9670,0.8333333333333334,0.8333333333333334,129.2,17-20,Dropout
5,11.4,5,12.2,119.9,122.0,1,1,0,21,0,0,1,17,1,0,5,6,5,6,1,1,9147,1.0,1.0,120.95,21-25,Graduate
7,13.135,8,13.244444444444444,131.6,140.0,0,1,0,18,0,0,1,1,1,1,7,8,8,9,1,3,9500,1.0,1.0,135.8,17-20,Graduate
10,13.0,10,11.4,120.0,143.0,0,1,0,21,0,0,1,51,1,1,10,10,10,11,1,1,9070,1.0,1.0,131.5,21-25,Dropout
4,12.85,7,12.62142857142857,110.0,118.0,0,1,0,19,0,0,1,1,1,1,7,12,7,7,1,3,9500,0.5714285714285714,1.0,114.0,17-20,Enrolled
6,13.5,5,12.5,143.0,140.0,0,1,0,20,0,0,39,44,1,0,6,6,6,9,1,1,9238,1.0,0.8333333333333334,141.5,17-20,Graduate
6,14.285714285714286,3,13.0,140.0,140.0,0,1,0,20,0,0,1,44,1,0,6,7,6,9,1,1,9085,1.0,0.5,140.0,17-20,Enrolled
5,13.5,6,14.5,119.2,123.0,1,1,0,18,0,0,1,1,1,1,6,8,6,6,1,1,9670,0.8333333333333334,1.0,121.1,17-20,Graduate
4,10.75,5,13.0,124.3,140.0,1,1,0,18,0,0,1,1,1,1,5,8,5,5,1,1,9147,0.8,1.0,132.15,17-20,Graduate
6,11.333333333333334,6,11.833333333333334,111.1,116.0,1,1,0,18,0,0,1,17,1,1,6,9,6,9,1,1,9238,1.0,1.0,113.55,17-20,Graduate
3,13.0,5,13.285714285714286,150.0,150.0,1,1,0,21,0,0,39,43,1,1,7,15,5,12,1,1,9085,0.4285714285714285,1.0,150.0,21-25,Graduate
6,13.966666666666669,6,13.966666666666669,147.3,147.0,0,1,0,18,0,0,1,1,1,0,7,7,7,7,1,1,9500,0.8571428571428571,0.8571428571428571,147.15,17-20,Graduate
8,14.14125,8,14.14125,147.5,162.0,1,1,0,18,0,0,1,1,1,1,8,8,8,8,1,1,9500,1.0,1.0,154.75,17-20,Graduate
4,11.6,4,11.75,108.0,108.0,1,1,0,20,0,0,1,17,1,1,6,10,6,10,1,2,9254,0.6666666666666666,0.6666666666666666,108.0,17-20,Graduate
8,14.6625,8,14.6625,130.0,130.0,1,1,0,32,0,0,2,42,1,0,8,8,8,8,2,1,9500,1.0,1.0,130.0,30+,Graduate
0,7.399999999999999,0,6.874999999999999,130.0,140.0,0,1,0,34,0,0,1,39,0,0,5,5,5,5,2,1,9991,0.0,0.0,135.0,30+,Enrolled
6,12.993333333333334,8,12.66875,109.0,116.0,1,1,0,23,0,0,1,1,1,1,7,8,8,9,1,2,9500,0.8571428571428571,1.0,112.5,21-25,Graduate
4,11.25,5,12.2,112.0,120.0,0,1,0,18,0,0,1,1,1,1,6,10,6,11,1,3,9670,0.6666666666666666,0.8333333333333334,116.0,17-20,Enrolled
5,12.2,5,12.8,121.2,132.0,0,1,0,18,0,0,1,17,0,0,6,8,6,10,1,1,8378,0.8333333333333334,0.8333333333333334,126.6,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,140.0,140.0,0,1,0,34,0,0,2,43,1,1,2,0,2,0,1,1,8378,0.0,0.0,140.0,30+,Dropout
6,11.333333333333334,4,11.75,119.5,120.0,0,1,1,25,0,1,1,39,0,0,6,6,6,6,1,1,8378,1.0,0.6666666666666666,119.75,21-25,Enrolled
5,12.2,5,11.8,125.9,136.0,0,1,0,21,0,0,1,1,1,0,5,7,5,7,1,1,9147,1.0,1.0,130.95,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,121.5,133.0,1,1,0,20,0,0,1,1,1,1,6,12,6,12,1,1,9254,0.0,0.0,127.25,17-20,Dropout
6,11.333333333333334,6,11.666666666666666,121.5,126.0,0,1,0,18,0,0,1,1,1,1,6,8,6,6,1,3,9238,1.0,1.0,123.75,17-20,Graduate
6,13.857142857142858,6,13.1,132.4,142.0,0,1,0,18,0,0,1,17,1,1,6,8,6,15,1,1,9085,1.0,1.0,137.2,17-20,Graduate
6,12.857142857142858,6,13.333333333333334,122.4,121.0,0,1,0,18,0,0,1,17,1,0,6,7,6,6,1,1,9773,1.0,1.0,121.7,17-20,Graduate
1,10.0,0,6.874999999999999,110.0,134.0,0,1,0,24,0,0,1,39,0,1,6,10,6,12,1,1,8378,0.1666666666666666,0.0,122.0,21-25,Dropout
10,10.214285714285714,12,11.384615384615383,120.4,140.0,0,0,1,32,0,0,1,51,1,0,10,16,10,13,1,1,9147,1.0,1.2,130.2,30+,Graduate
6,11.285714285714286,3,10.333333333333334,105.0,133.1,0,0,1,24,0,0,1,39,1,1,6,14,6,16,1,1,9254,1.0,0.5,119.05,21-25,Dropout
6,13.833333333333334,0,6.874999999999999,137.8,157.0,1,1,0,18,0,0,1,1,1,0,6,6,6,7,1,1,9238,1.0,0.0,147.4,17-20,Dropout
6,12.857142857142858,5,12.6,118.0,120.0,0,1,0,28,0,0,1,51,1,0,6,8,6,8,1,1,9254,1.0,0.8333333333333334,119.0,26-30,Graduate
6,11.666666666666666,4,12.0,122.1,134.0,1,1,0,18,0,0,1,17,1,1,6,8,6,9,1,3,9853,1.0,0.6666666666666666,128.05,17-20,Dropout
0,7.399999999999999,0,6.874999999999999,140.0,140.0,0,0,0,24,0,0,3,7,1,1,6,12,5,10,1,1,9853,0.0,0.0,140.0,21-25,Dropout
5,14.4,5,13.2,143.2,133.0,0,1,0,19,0,0,1,1,1,0,5,7,5,6,1,1,9085,1.0,1.0,138.1,17-20,Graduate
6,14.833333333333334,6,14.166666666666666,120.5,146.0,0,1,0,34,0,0,1,39,0,0,6,6,6,6,2,1,8378,1.0,1.0,133.25,30+,Graduate
6,14.333333333333334,6,12.0,119.5,130.0,1,1,0,18,0,0,1,16,1,1,6,14,6,9,1,3,9085,1.0,1.0,124.75,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,147.5,151.0,0,1,0,18,0,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,149.25,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,129.6,133.1,0,1,0,22,0,0,1,1,1,0,6,0,6,0,1,3,9773,0.0,0.0,131.35,21-25,Dropout
6,12.333333333333334,6,12.666666666666666,126.1,132.0,1,1,0,18,0,0,1,18,1,0,7,9,7,7,1,1,9853,0.8571428571428571,0.8571428571428571,129.05,17-20,Graduate
5,11.8,5,12.4,160.0,110.0,0,1,0,34,0,0,1,39,0,0,5,5,5,5,2,1,9991,1.0,1.0,135.0,30+,Graduate
5,13.2,5,10.6,105.5,133.1,0,1,1,33,0,0,19,39,1,0,6,7,6,7,5,1,9853,0.8333333333333334,0.8333333333333334,119.3,30+,Dropout
0,7.399999999999999,0,6.874999999999999,95.5,110.0,0,0,1,32,0,0,1,39,1,0,6,6,5,10,2,1,9853,0.0,0.0,102.75,30+,Dropout
0,7.399999999999999,0,6.874999999999999,107.5,133.1,0,0,0,34,0,0,1,39,1,0,6,0,6,0,2,1,9003,0.0,0.0,120.3,30+,Dropout
6,11.5,6,13.285714285714286,106.1,105.0,0,1,0,20,0,0,1,1,1,1,6,6,6,7,1,1,9238,1.0,1.0,105.55,17-20,Graduate
5,12.6,5,12.2,116.3,160.0,0,1,0,24,0,0,1,39,1,1,6,8,6,7,1,1,9254,0.8333333333333334,0.8333333333333334,138.15,21-25,Graduate
7,13.542857142857144,8,14.22222222222222,137.4,144.0,0,1,0,19,0,0,1,1,1,0,7,7,8,9,1,1,9500,1.0,1.0,140.7,17-20,Graduate
5,11.6,5,13.0,101.8,102.5,0,1,0,21,0,0,1,1,1,1,6,8,6,6,1,1,9254,0.8333333333333334,0.8333333333333334,102.15,21-25,Enrolled
6,13.666666666666666,6,13.833333333333334,144.1,143.0,1,1,0,19,1,0,1,1,1,1,6,7,6,6,1,2,9773,1.0,1.0,143.55,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,107.8,160.0,0,0,0,27,1,0,1,42,1,1,6,10,6,8,1,1,9003,0.0,0.0,133.9,26-30,Dropout
0,7.399999999999999,0,6.874999999999999,128.2,140.0,0,0,0,30,0,0,1,39,1,0,6,0,6,0,1,1,9853,0.0,0.0,134.1,26-30,Dropout
0,7.399999999999999,0,6.874999999999999,117.0,133.1,0,1,0,21,1,0,1,17,1,1,2,0,2,0,1,3,8378,0.0,0.0,125.05,21-25,Dropout
6,11.5,6,12.285714285714286,110.4,116.0,0,1,0,19,1,0,1,1,1,1,6,6,6,8,1,1,9070,1.0,1.0,113.2,17-20,Graduate
2,11.5,4,11.75,160.15000000000003,120.0,0,1,0,34,0,0,1,39,0,0,5,12,5,9,2,1,9991,0.4,0.8,140.07500000000002,30+,Enrolled
7,11.828571428571427,7,12.9125,100.0,141.0,0,1,0,18,1,0,1,43,1,0,7,7,8,10,1,1,9500,1.0,0.875,120.5,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,117.0,110.0,0,1,0,21,1,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,113.5,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,133.5,127.0,0,1,0,17,1,0,1,1,1,1,2,0,2,0,1,2,8378,0.0,0.0,130.25,,Enrolled
6,12.966666666666669,6,12.966666666666669,128.0,132.0,1,1,0,19,0,0,1,1,1,1,7,7,7,7,1,1,9500,0.8571428571428571,0.8571428571428571,130.0,17-20,Graduate
6,13.833333333333334,6,13.666666666666666,122.1,135.0,0,1,0,18,1,0,1,1,1,1,6,6,6,6,1,1,9773,1.0,1.0,128.55,17-20,Graduate
7,14.125714285714285,8,14.36875,133.4,135.0,0,1,0,19,0,0,1,17,1,1,7,7,8,8,1,2,9500,1.0,1.0,134.2,17-20,Graduate
5,12.166666666666666,0,6.874999999999999,112.0,140.0,0,1,1,34,0,0,1,39,1,0,10,12,8,8,4,1,9254,0.5,0.0,126.0,30+,Dropout
6,12.666666666666666,4,12.25,130.0,133.1,0,1,0,26,0,0,1,39,1,1,6,16,6,16,1,1,9085,1.0,0.6666666666666666,131.55,26-30,Graduate
0,7.399999999999999,0,6.874999999999999,100.0,102.5,0,1,0,34,1,0,1,39,0,1,4,4,5,0,2,2,9991,0.0,0.0,101.25,30+,Dropout
6,12.285714285714286,6,14.166666666666666,160.15000000000003,133.1,1,1,1,34,1,0,19,39,1,0,6,8,6,7,2,1,9773,1.0,1.0,146.625,30+,Graduate
3,14.5,4,14.375,153.0,102.5,0,1,0,22,1,0,1,42,1,0,6,7,7,8,1,1,9500,0.5,0.5714285714285714,127.75,21-25,Enrolled
2,10.0,1,10.0,131.4,137.0,0,1,0,22,1,0,1,17,1,1,5,8,5,7,1,1,9147,0.4,0.2,134.2,21-25,Dropout
2,11.5,2,12.0,128.2,120.0,0,1,0,33,0,0,3,7,1,0,5,11,5,8,2,1,9130,0.4,0.4,124.1,30+,Dropout
5,11.6,4,11.5,148.9,148.9,0,1,0,20,0,1,1,10,1,0,5,6,5,6,1,1,9670,1.0,0.8,148.9,17-20,Graduate
6,12.5,6,11.666666666666666,128.4,134.0,1,1,0,18,0,0,1,1,1,1,6,6,6,6,1,3,9238,1.0,1.0,131.2,17-20,Graduate
3,11.666666666666666,2,11.0,120.3,128.0,0,0,1,20,0,0,1,1,1,1,6,9,6,10,1,3,9853,0.5,0.3333333333333333,124.15,17-20,Dropout
7,13.428571428571429,10,11.6,100.0,133.1,0,1,0,34,0,1,1,57,0,0,10,11,10,11,2,1,9991,0.7,1.0,116.55,30+,Graduate
6,13.666666666666666,6,13.5,126.1,131.0,0,1,0,18,1,1,1,1,1,1,6,6,6,6,1,1,9254,1.0,1.0,128.55,17-20,Graduate
6,12.5,6,12.166666666666666,111.7,118.0,0,1,0,19,0,0,1,1,1,1,6,6,6,6,1,3,9254,1.0,1.0,114.85,17-20,Graduate
6,13.0,4,12.8,140.0,140.0,0,1,0,21,0,0,39,44,1,1,6,7,6,15,1,1,9085,1.0,0.6666666666666666,140.0,21-25,Graduate
6,12.783333333333331,7,12.842857142857143,122.2,133.0,0,1,0,20,0,0,1,1,1,0,7,9,8,9,1,2,9500,0.8571428571428571,0.875,127.6,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,118.7,126.0,0,1,0,19,0,0,1,1,1,1,7,0,8,0,1,2,9500,0.0,0.0,122.35,17-20,Dropout
4,13.5,4,11.225,121.5,125.0,0,1,0,20,0,0,1,17,1,1,7,13,7,11,1,2,9556,0.5714285714285714,0.5714285714285714,123.25,17-20,Dropout
7,13.457142857142856,8,15.125,134.5,138.0,0,1,0,18,0,0,1,17,1,1,7,7,8,8,1,3,9500,1.0,1.0,136.25,17-20,Graduate
7,13.44285714285714,7,13.44285714285714,127.0,140.0,0,1,0,19,0,0,1,1,1,1,8,8,8,8,1,3,9500,0.875,0.875,133.5,17-20,Graduate
4,11.0,5,10.833333333333334,114.2,124.0,0,1,0,18,0,0,1,1,1,0,6,13,6,12,1,1,9238,0.6666666666666666,0.8333333333333334,119.1,17-20,Graduate
6,11.333333333333334,6,12.285714285714286,125.3,133.0,1,1,0,18,0,0,1,17,1,1,6,6,6,7,1,1,9238,1.0,1.0,129.15,17-20,Graduate
2,10.0,0,6.874999999999999,120.4,127.0,0,1,0,18,0,0,1,1,1,1,5,7,2,1,1,2,9773,0.4,0.0,123.7,17-20,Dropout
5,13.44,6,13.066666666666668,123.0,138.0,0,1,0,19,0,0,1,1,1,1,7,10,7,8,1,3,9500,0.7142857142857143,0.8571428571428571,130.5,17-20,Enrolled
7,12.214285714285714,8,14.0625,130.5,142.0,1,1,0,18,0,0,1,1,1,1,7,8,8,8,1,2,9556,1.0,1.0,136.25,17-20,Graduate
6,14.166666666666666,6,13.5,125.5,130.0,1,1,0,19,0,1,1,1,1,1,6,6,6,6,1,1,9070,1.0,1.0,127.75,17-20,Graduate
10,12.846153846153848,11,12.636363636363637,133.8,130.0,1,1,1,24,0,0,42,53,1,0,10,13,10,13,1,1,9003,1.0,1.1,131.9,21-25,Graduate
6,13.0,2,12.0,150.0,150.0,0,1,0,20,0,0,39,44,1,0,6,8,6,16,1,1,9085,1.0,0.3333333333333333,150.0,17-20,Enrolled
5,12.8,4,11.25,130.5,127.0,1,1,0,21,0,0,1,1,1,1,5,6,5,7,1,1,9147,1.0,0.8,128.75,21-25,Graduate
4,13.0,5,12.0,140.0,140.0,0,0,1,20,0,0,39,44,1,0,6,13,6,11,1,1,9085,0.6666666666666666,0.8333333333333334,140.0,17-20,Dropout
7,13.371428571428572,8,13.666666666666666,119.4,126.0,1,1,0,19,0,0,1,17,1,1,7,7,8,9,1,3,9500,1.0,1.0,122.7,17-20,Graduate
7,13.385714285714286,8,13.3875,121.3,139.0,1,1,0,19,0,0,1,17,1,1,7,8,8,8,1,3,9556,1.0,1.0,130.15,17-20,Graduate
7,13.328571428571427,7,13.328571428571427,126.3,141.0,0,1,0,18,0,0,1,1,1,1,8,8,8,8,1,3,9500,0.875,0.875,133.65,17-20,Graduate
5,14.0,5,11.0,111.6,120.0,0,1,0,19,0,0,1,1,1,1,6,12,6,14,1,1,9085,0.8333333333333334,0.8333333333333334,115.8,17-20,Graduate
5,12.6,5,13.2,111.3,120.0,0,1,0,21,0,0,1,17,1,1,5,5,5,5,1,3,9147,1.0,1.0,115.65,21-25,Graduate
6,14.0,6,15.0,122.5,134.0,1,1,0,19,0,0,1,1,1,1,6,7,6,6,1,2,9853,1.0,1.0,128.25,17-20,Graduate
6,13.428571428571429,6,12.666666666666666,116.5,128.0,1,1,0,18,0,0,1,1,1,1,6,7,6,6,1,3,9254,1.0,1.0,122.25,17-20,Graduate
